VIL Call Data Records

DESTIP:-2a03:1b20:000a:f011:0000:0000:0000:e606
Report Type:-DOT Report
From Date:-2026-06-01
From Time:-14:00:00
Till Date:-2026-06-01
Till Time:-16:00:00
AuditId:-132322719_164200578_DOT
Report Date:-2026-06-08 15:18:58

SR.NO.,IMSI,IMEI,MSISDN,MAC ID,Source IP,Source Port,Destination IP,Destination Port,Translated IP,Translated Port,First Cell ID-Name/Location,Session Start date & time,Session End date & time,Duration in sec,Data Volume Uplink,Data Volume Downlink,PGW IP address,Charging ID,Access Point Name,PDP Address IPv4,PDP Address IPv6,CGI-ld,RAT,PDP-type,ESIM,IP_TYPE
1871,404132083304648,3528129728515336,7799491552,"",2402:8100:21ef:357b:0000:0000:04d0:df1b,37000,2a03:1b20:a:f011::::e632,51286,"","",4040724106596161,01/06/2026 14:34:27,01/06/2026 15:01:27,1800,7094315,53521083,112.110.100.31,2079682989,www,10.106.170.234,2402:8100:21ef:357b:0000:0000:04d0:df1b,4040724106596161,4G,IPv4v6,N,DYNAMIC
2199,404205905636271,8662060500489184,9833034368,"",2402:3a80:1382:c69e:0:47:ac4f:9601,44089,2a03:1b20:a:f011::e024,6881,"","",40420522847029682,01/06/2026 14:40:12,01/06/2026 14:40:12,0,138,209,203.88.3.120,526018981,www,"",2402:3a80:1382:c69e:0:47:ac4f:9601,40420522847029682,4G,IPV6,N,DYNAMIC
4729,404438085036427,8618240531939805,8608480101,"",2402:3a80:28:f7bc:0:13:c7d4:9d01,60599,2a03:1b20:a:f011::e005,51413,"","",404435450785484931,01/06/2026 15:26:31,01/06/2026 15:26:37,6,456,0,203.88.28.128,124652289,www,"",2402:3a80:28:f7bc:0:13:c7d4:9d01,404435450785484931,4G,IPV6,N,DYNAMIC
1050,405799428699095,3546905703398901,9594071716,"",2402:3a80:164a:6585:0:32:7cf3:9101,50448,2a03:1b20:a:f011::e01c,6881,"","",404205221441560623,01/06/2026 14:18:19,01/06/2026 14:18:19,0,152,0,112.110.84.80,316646667,internet,"",2402:3a80:164a:6585:0:32:7cf3:9101,404205221441560623,4G,IPV6,N,DYNAMIC
4477,404205053086372,3508962330732401,9833962026,"",2402:3a80:186b:a807:0:25:807:bc01,52080,2a03:1b20:a:f011::e302,6635,"","",404205223641444424,01/06/2026 15:21:51,01/06/2026 15:21:51,0,138,209,112.110.84.95,231902033,www,"",2402:3a80:186b:a807:0:25:807:bc01,404205223641444424,4G,IPV6,N,DYNAMIC
4967,404844244883644,3534093461445548,9176014704,"",2402:3a80:473:c19b:0:44:edf6:9601,40224,2a03:1b20:a:f011::e302,6635,"","",404845480640469532,01/06/2026 15:30:25,01/06/2026 15:30:43,18,477,163,203.88.1.32,440020704,www,"",2402:3a80:473:c19b:0:44:edf6:9601,404845480640469532,4G,IPV6,N,DYNAMIC
103,404195498306586,8629120724545915,7025574085,"",2402:3a80:4451:5064:0:52:37b2:6401,60027,2a03:1b20:a:f011::e401,8388,"","",404195823880425011,01/06/2026 14:00:09,01/06/2026 14:00:09,0,138,209,112.79.96.160,870731183,internet,"",2402:3a80:4451:5064:0:52:37b2:6401,404195823880425011,4G,IPV6,N,DYNAMIC
4225,404014657865987,8627900860270530,8818001772,"",2402:3a80:479d:6d95:ecc5:9d93:47a1:73e8,50215,2a03:1b20:a:f011::e319,53975,"","",404014380280167146,01/06/2026 15:17:29,01/06/2026 15:23:25,466,9809740,94564051,203.88.15.11,2051833327,www,100.110.82.149,2402:3a80:479d:6d95:0000:0000:6de9:c468,404014380280167146,4G,IPv4v6,N,DYNAMIC
1118,404300121518502,8633520710113760,9339569184,"",2402:3a80:198f:fc82:c03c:6647:2668:1ab8,42523,2a03:1b20:a:f011::::e61c,53666,"","",404305723040237933,01/06/2026 14:19:40,01/06/2026 14:40:24,1800,16682117,485734238,203.88.14.9,2149644709,www,10.47.137.188,2402:3a80:198f:fc82:0878:5634:1232:5476,404305723040237933,4G,IPv4v6,N,DYNAMIC
1257,405704524921360,8640090786096178,9507494593,"",2402:3a80:0f49:7706:0378:5634:1232:5476,48694,2a03:1b20:a:f011::::e015,8107,"","",405701538240171152,01/06/2026 14:22:30,01/06/2026 14:41:37,1800,18742899,1502658245,203.88.31.52,805415813,internet,10.164.196.219,2402:3a80:0f49:7706:0378:5634:1232:5476,405701538240171152,4G,IPv4v6,N,DYNAMIC
3101,404195825031534,3500226802139201,9562515156,"",2402:3a80:4444:6551:0:47:8d27:2401,39536,2a03:1b20:a:f011::e024,6881,"","",40419582488021163,01/06/2026 14:56:55,01/06/2026 14:56:55,0,477,163,112.79.96.160,523702856,internet,"",2402:3a80:4444:6551:0:47:8d27:2401,40419582488021163,4G,IPV6,N,DYNAMIC
1180,404051937115142,3531375702577601,9558813696,"",2402:3a80:15ab:ca5e:0:24:cc97:6301,49287,2a03:1b20:a:f011::e208,51414,"","",40405200854572892,01/06/2026 14:20:38,01/06/2026 14:20:38,0,0,145,112.110.84.40,229781725,www,"",2402:3a80:15ab:ca5e:0:24:cc97:6301,40405200854572892,4G,IPV6,N,DYNAMIC
4572,404438058179946,8685260761381133,9360228297,"",2402:3a80:21:dee2:0:45:9547:b601,38992,2a03:1b20:a:f011::e302,6635,"","",404435467985111331,01/06/2026 15:23:37,01/06/2026 15:23:38,1,467,163,203.88.28.128,462067098,www,"",2402:3a80:21:dee2:0:45:9547:b601,404435467985111331,4G,IPV6,N,DYNAMIC
2675,404051846147950,8663570704833517,9824959017,"",2402:3a80:16f5:1759:0:4b:bc:cc01,49433,2a03:1b20:a:f011::e401,8388,"","",40405200037028493,01/06/2026 14:48:50,01/06/2026 14:48:50,0,0,163,112.110.84.15,631487100,www,"",2402:3a80:16f5:1759:0:4b:bc:cc01,40405200037028493,4G,IPV6,N,DYNAMIC
546,404045492693288,8611750678038323,9891906684,"",2402:3a80:438b:7b:0:7:cce3:2c01,32624,2a03:1b20:a:f011::e324,49656,"","",4057012030422582,01/06/2026 14:08:47,01/06/2026 14:08:47,0,139,210,203.88.29.128,49391471,internet,"",2402:3a80:438b:7b:0:7:cce3:2c01,4057012030422582,4G,IPV6,N,DYNAMIC
2507,404438085036427,8618240531939805,8608480101,"",2402:3a80:28:f7bc:0:13:c7d4:9d01,41612,2a03:1b20:a:f011::e005,51413,"","",404435450743475923,01/06/2026 14:46:05,01/06/2026 14:46:05,0,152,0,203.88.28.128,124652289,www,"",2402:3a80:28:f7bc:0:13:c7d4:9d01,404435450743475923,4G,IPV6,N,DYNAMIC
2883,405755644037148,3502502906648201,8259862006,"",2402:3a80:1c50:eaa0:0278:5634:1232:5476,45334,2a03:1b20:a:f011::::e226,2978,"","",405755539534023402,01/06/2026 14:52:46,01/06/2026 14:58:20,1800,8306942,86793107,203.88.20.197,538645621,www,10.97.152.114,2402:3a80:1c50:eaa0:0278:5634:1232:5476,405755539534023402,4G,IPv4v6,N,DYNAMIC
5371,404045590092389,3566641317833818,7065111525,"",2402:8100:27f8:9fd0:0:23:d362:6a01,52881,2a03:1b20:a:f011::e405,55524,"","",404115254242229921,01/06/2026 15:37:46,01/06/2026 15:37:57,11,672,0,112.110.64.137,225315564,internet,"",2402:8100:27f8:9fd0:0:23:d362:6a01,404115254242229921,4G,IPV6,Y,DYNAMIC
5361,405672376494370,3568601178825757,9735308236,"",2402:3a80:4338:01b6:37ef:41e8:013d:f35e,6881,2a03:1b20:a:f011::::e302,6635,"","",404305721340159633,01/06/2026 15:37:36,01/06/2026 15:41:24,1205,17540960,71183615,203.88.18.188,1879590901,iphone,10.11.115.199,2402:3a80:4338:01b6:0778:5634:1232:5476,404305721340159633,4G,IPv4v6,N,DYNAMIC
3572,404438043207894,8633400689190109,9655920914,"",2402:3a80:552:104a:0:54:c66:2b01,33588,2a03:1b20:a:f011::e401,8388,"","",404845481947264721,01/06/2026 15:05:14,01/06/2026 15:05:14,0,0,163,203.88.2.220,934578965,www,"",2402:3a80:552:104a:0:54:c66:2b01,404845481947264721,4G,IPV6,N,DYNAMIC
4689,404205050585971,8671420614943643,8082026311,"",2402:3a80:42b1:5151:0:8:b3fb:ba01,45531,2a03:1b20:a:f011::e01c,6881,"","",404205234153147711,01/06/2026 15:25:43,01/06/2026 15:25:44,1,304,0,203.88.30.129,55437720,www,"",2402:3a80:42b1:5151:0:8:b3fb:ba01,404205234153147711,4G,IPV6,N,DYNAMIC
1873,405752728020475,8607010504091601,7520546791,"",2402:8100:2642:76ef:0278:5634:1232:5476,43794,2a03:1b20:a:f011::::e005,51413,"","",4057015144468122,01/06/2026 14:34:27,01/06/2026 14:40:45,1800,11541859,123524528,112.110.108.163,539850517,www,10.64.141.207,2402:8100:2642:76ef:0278:5634:1232:5476,4057015144468122,4G,IPv4v6,N,DYNAMIC
1803,404051845193219,8682730612874355,7486892753,"",2402:3a80:1258:b548:0:f:d151:4101,56466,2a03:1b20:a:f011::e416,3520,"","",40405599018051870,01/06/2026 14:33:25,01/06/2026 14:33:25,0,477,163,203.88.4.154,99037239,www,"",2402:3a80:1258:b548:0:f:d151:4101,40405599018051870,4G,IPV6,N,DYNAMIC
3136,404195820981669,8653430636054557,9656962235,"",2402:3a80:446a:920c:0:2:34d1:ee01,51909,2a03:1b20:a:f011::e024,6881,"","",404195623280456122,01/06/2026 14:57:29,01/06/2026 14:57:29,0,0,163,112.79.96.162,13256308,internet,"",2402:3a80:446a:920c:0:2:34d1:ee01,404195623280456122,4G,IPV6,N,DYNAMIC
4381,405704525792761,8670960597973870,8651692795,"",2402:8100:2656:47e5:0000:0000:0000:00bf,49669,2a03:1b20:a:f011::::e324,49656,"","",4057014067416631,01/06/2026 15:20:06,01/06/2026 15:49:37,1800,32104346,525346796,112.110.108.163,1077223269,internet,10.139.6.124,2402:8100:2656:47e5:0478:5634:1232:5476,4057014067416631,4G,IPv4v6,N,DYNAMIC
1400,404300176145335,3596251036597801,8334055374,"",2402:3a80:42f0:ea64:0578:5634:1232:5476,54358,2a03:1b20:a:f011::::e204,35378,"","",404305724540246621,01/06/2026 14:25:47,01/06/2026 14:50:19,1800,3482519,48637593,203.88.11.17,1343836085,www,10.118.108.17,2402:3a80:42f0:ea64:0578:5634:1232:5476,404305724540246621,4G,IPv4v6,N,DYNAMIC
5894,404051815965454,3556961161946701,7567051390,"",2402:8100:2983:a86:0:48:6c38:2f01,42661,2a03:1b20:a:f011::e005,51413,"","",404052009542517552,01/06/2026 15:47:20,01/06/2026 15:47:20,0,141,106,112.110.68.32,550630499,www,"",2402:8100:2983:a86:0:48:6c38:2f01,404052009542517552,4G,IPV6,N,DYNAMIC
1743,405751638882207,3504380521998601,7577075367,"",2402:3a80:1c53:5a7c:00ac:79b9:6c95:b0d9,11569,2a03:1b20:a:f011::::e204,35378,"","",405751538638037422,01/06/2026 14:32:16,01/06/2026 14:57:46,1800,7408534,208344200,203.88.20.197,1880319877,www,10.102.109.131,2402:3a80:1c53:5a7c:0778:5634:1232:5476,405751538638037422,4G,IPv4v6,N,DYNAMIC
2830,405672374342975,3567092104564978,7478511581,"",2402:3a80:1c8b:7a48:d9f6:f273:8555:9ea8,6881,2a03:1b20:a:f011::::e025,51820,"","",405675702841315821,01/06/2026 14:51:43,01/06/2026 14:54:23,1800,11641249,142337141,203.88.21.224,1882265061,www,10.206.136.84,2402:3a80:1c8b:7a48:0778:5634:1232:5476,405675702841315821,4G,IPv4v6,N,DYNAMIC
3460,404051833684147,8632650591099215,9998144054,"",2402:3a80:16e9:7b73:0:4f:cb72:d501,37224,2a03:1b20:a:f011::e02e,61371,"","",40405511364714142,01/06/2026 15:03:19,01/06/2026 15:03:19,0,478,163,112.110.84.15,788115730,www,"",2402:3a80:16e9:7b73:0:4f:cb72:d501,40405511364714142,4G,IPV6,N,DYNAMIC
5495,404051851169599,3557241015342919,6359126054,"",2402:3a80:1246:6cb2:0:b:a700:c101,51689,2a03:1b20:a:f011::e632,51286,"","",40405511314974442,01/06/2026 15:40:03,01/06/2026 15:40:03,0,113,0,203.88.4.154,73024943,www,"",2402:3a80:1246:6cb2:0:b:a700:c101,40405511314974442,4G,IPV6,N,DYNAMIC
4184,404438084485270,8691330417227619,8111004778,"",2402:3a80:1326:4f20:0:32:6a89:da01,46557,2a03:1b20:a:f011::e029,9478,"","",404845400340461531,01/06/2026 15:16:47,01/06/2026 15:16:47,0,0,152,203.88.18.64,315212173,www,"",2402:3a80:1326:4f20:0:32:6a89:da01,404845400340461531,4G,IPV6,N,DYNAMIC
794,404051814686492,3575422478475101,9099021379,"",2402:8100:2992:1889:0:45:6263:cd01,17091,2a03:1b20:a:f011::e002,6881,"","",40422554374811282,01/06/2026 14:14:05,01/06/2026 14:14:06,1,467,152,112.110.68.32,455604303,www,"",2402:8100:2992:1889:0:45:6263:cd01,40422554374811282,4G,IPV6,N,DYNAMIC
3215,404051934027624,3515873245258901,9586190519,"",2402:3a80:16ae:c452:0:2:ce9d:b201,54894,2a03:1b20:a:f011::e226,2978,"","",40405251618048281,01/06/2026 14:59:05,01/06/2026 14:59:24,19,605,372,112.110.84.5,18326476,www,"",2402:3a80:16ae:c452:0:2:ce9d:b201,40405251618048281,4G,IPV6,N,DYNAMIC
5402,404051633495324,8652790669208700,9925177875,"",2402:3a80:8ad:cb49:0:46:105e:af01,44609,2a03:1b20:a:f011::e302,6635,"","",404055965380523432,01/06/2026 15:38:20,01/06/2026 15:43:07,287,467,163,203.88.3.11,476105530,www,"",2402:3a80:8ad:cb49:0:46:105e:af01,404055965380523432,4G,IPV6,N,DYNAMIC
3651,405752714284749,8697460806596963,7361826215,"",2402:8100:2644:52bb:0378:5634:1232:5476,50777,2a03:1b20:a:f011::::e401,8388,"","",40570151114414611,01/06/2026 15:07:10,01/06/2026 15:14:42,671,387763,949922,112.110.108.163,805683733,www,10.65.29.147,2402:8100:2644:52bb:0378:5634:1232:5476,40570151114414611,4G,IPv4v6,N,DYNAMIC
1623,404466202591667,8608350700944540,9567319885,"",2402:3a80:1e09:884a:0:33:56ec:c101,40311,2a03:1b20:a:f011::e024,6881,"","",40419560928031431,01/06/2026 14:30:15,01/06/2026 14:30:15,0,138,209,203.88.29.1,322240097,www,"",2402:3a80:1e09:884a:0:33:56ec:c101,40419560928031431,4G,IPV6,N,DYNAMIC
6315,404205912274054,3583581030393301,9820865418,"",2402:3a80:165e:95cf:0:20:5a2:fb01,40373,2a03:1b20:a:f011::e015,8107,"","",404205221253577813,01/06/2026 15:55:03,01/06/2026 15:55:21,18,636,361,112.110.84.80,200264752,www,"",2402:3a80:165e:95cf:0:20:5a2:fb01,404205221253577813,4G,IPV6,N,DYNAMIC
6351,404196203012362,3590798650086301,8891623112,"",2402:3a80:1cb0:f680:0:46:3869:e001,55314,2a03:1b20:a:f011::e015,8107,"","",404195824943187511,01/06/2026 15:55:57,01/06/2026 15:55:57,0,897,163,203.88.29.2,481695342,internet,"",2402:3a80:1cb0:f680:0:46:3869:e001,404195824943187511,4G,IPV6,N,DYNAMIC
4433,404045395064893,8682730660117519,8750908319,"",2402:8100:26c2:6205:0:4a:66a9:901,44518,2a03:1b20:a:f011::e312,39765,"","",404115274080625510,01/06/2026 15:20:52,01/06/2026 15:20:52,0,499,152,112.110.64.136,612987821,internet,"",2402:8100:26c2:6205:0:4a:66a9:901,404115274080625510,4G,IPV6,N,DYNAMIC
5966,404051835456333,8672500571949301,9099828825,"",2402:3a80:4841:bfa5::512c:6e01,6881,2a03:1b20:a:f011::e302,6635,"","",404052508040032633,01/06/2026 15:48:34,01/06/2026 15:48:34,0,152,0,203.88.14.216,2128139,www,"",2402:3a80:4841:bfa5::512c:6e01,404052508040032633,4G,IPV6,N,DYNAMIC
6464,404205974557946,3556038624812001,8657500154,"",2402:3a80:4165:f6e5:0:39:a2d6:d01,56336,2a03:1b20:a:f011::e302,6635,"","",404205233043635133,01/06/2026 15:57:45,01/06/2026 15:57:45,0,138,209,203.88.30.32,360450160,www,"",2402:3a80:4165:f6e5:0:39:a2d6:d01,404205233043635133,4G,IPV6,N,DYNAMIC
1819,404466089260538,8615420660083385,9846228593,"",2402:3a80:4490:38cf:0:25:5c2b:6001,51139,2a03:1b20:a:f011::e401,8388,"","",404195825447113623,01/06/2026 14:33:37,01/06/2026 14:33:37,0,152,0,112.79.96.224,233245152,www,"",2402:3a80:4490:38cf:0:25:5c2b:6001,404195825447113623,4G,IPV6,N,DYNAMIC
3969,404051938830240,8648900788348509,8980322481,"",2402:8100:2990:d52:0:48:c89c:8801,49280,2a03:1b20:a:f011::e00a,2097,"","",404055993371562112,01/06/2026 15:13:12,01/06/2026 15:13:13,1,603,163,112.110.68.32,561869821,www,"",2402:8100:2990:d52:0:48:c89c:8801,404055993371562112,4G,IPV6,N,DYNAMIC
525,404051845473013,8674980578572323,7874207127,"",2402:8100:27d0:3fad:0:46:ffea:a01,37246,2a03:1b20:a:f011::e401,8388,"","",40405250818041572,01/06/2026 14:08:14,01/06/2026 14:08:14,0,0,163,112.110.108.193,506896271,www,"",2402:8100:27d0:3fad:0:46:ffea:a01,40405250818041572,4G,IPV6,N,DYNAMIC
2373,404205051621783,3553901140684901,9833543255,"",2402:3a80:4284:d9e:0:24:2eaf:2001,45121,2a03:1b20:a:f011::e015,8107,"","",404205228941484611,01/06/2026 14:43:46,01/06/2026 14:43:46,0,477,163,203.88.30.128,227168506,www,"",2402:3a80:4284:d9e:0:24:2eaf:2001,404205228941484611,4G,IPV6,N,DYNAMIC
4844,404438081272596,3564123840236201,8489486607,"",2402:3a80:42:37c8:0:14:5c12:8701,40744,2a03:1b20:a:f011::e015,8107,"","",40443545228516210,01/06/2026 15:28:29,01/06/2026 15:28:29,0,138,209,203.88.28.129,127142219,www,"",2402:3a80:42:37c8:0:14:5c12:8701,40443545228516210,4G,IPV6,N,DYNAMIC
771,404051839872744,8687640611503765,6354702241,"",2402:3a80:1ea6:2b51:0:3c:3dfd:1e01,47440,2a03:1b20:a:f011::e401,8388,"","",404052503980009731,01/06/2026 14:13:39,01/06/2026 14:13:40,1,467,163,112.110.107.128,377935456,www,"",2402:3a80:1ea6:2b51:0:3c:3dfd:1e01,404052503980009731,4G,IPV6,N,DYNAMIC
933,404051853552583,8693790539487601,8154073679,"",2402:3a80:467b:7ebc:0:45:d41:9d01,45167,2a03:1b20:a:f011::e01c,6881,"","",404055993871122310,01/06/2026 14:16:36,01/06/2026 14:16:36,0,467,163,203.88.12.129,444804100,www,"",2402:3a80:467b:7ebc:0:45:d41:9d01,404055993871122310,4G,IPV6,N,DYNAMIC
1755,404051740879984,8602180679707363,7016355528,"",2402:8100:27c3:796b:0:2e:851d:4601,55878,2a03:1b20:a:f011::e024,6881,"","",40405596778053651,01/06/2026 14:32:25,01/06/2026 14:32:25,0,477,163,112.110.108.193,292464073,www,"",2402:8100:27c3:796b:0:2e:851d:4601,40405596778053651,4G,IPV6,N,DYNAMIC
5823,404051755084321,3567964889803832,7777985097,"",2402:3a80:4611:4b2b:0:48:a94b:701,41089,2a03:1b20:a:f011::e024,6881,"","",404052514880641232,01/06/2026 15:45:43,01/06/2026 15:45:43,0,0,163,203.88.12.64,558069710,iphone,"",2402:3a80:4611:4b2b:0:48:a94b:701,404052514880641232,4G,IPV6,N,DYNAMIC
5066,404051847967734,8692710624462578,9537525860,"",2402:3a80:4430:7e68:0:28:964b:301,49528,2a03:1b20:a:f011::e32c,53104,"","",40405511364990171,01/06/2026 15:32:23,01/06/2026 15:32:23,0,139,210,203.88.19.32,255137821,www,"",2402:3a80:4430:7e68:0:28:964b:301,40405511364990171,4G,IPV6,N,DYNAMIC
3595,404438022941620,3509853808720201,9585791364,"",2402:3a80:54f:e3c3:0:58:5144:6f01,53455,2a03:1b20:a:f011::e11b,52041,"","",40443545118508502,01/06/2026 15:05:42,01/06/2026 15:05:42,0,468,152,203.88.2.220,1081848347,www,"",2402:3a80:54f:e3c3:0:58:5144:6f01,40443545118508502,4G,IPV6,N,DYNAMIC
4506,404205912050355,8618030437556138,8291856223,"",2402:3a80:42ba:5d42:0:d:2a7e:4001,44929,2a03:1b20:a:f011::e001,51413,"","",404205234143415433,01/06/2026 15:22:16,01/06/2026 15:22:23,7,320,0,203.88.30.129,83275815,www,"",2402:3a80:42ba:5d42:0:d:2a7e:4001,404205234143415433,4G,IPV6,N,DYNAMIC
485,404438084485270,8691330417227619,8111004778,"",2402:3a80:1326:4f20:0:32:6a89:da01,42047,2a03:1b20:a:f011::e026,8694,"","",404845400340461531,01/06/2026 14:07:10,01/06/2026 14:07:10,0,0,152,203.88.18.64,315212173,www,"",2402:3a80:1326:4f20:0:32:6a89:da01,404845400340461531,4G,IPV6,N,DYNAMIC
2236,404051750672633,3503863098896101,7573021189,"",2402:3a80:4438:5b57:0:45:1be8:b301,6881,2a03:1b20:a:f011::e015,8107,"","",40405251438012290,01/06/2026 14:40:54,01/06/2026 14:40:54,0,0,163,203.88.19.32,447171899,www,"",2402:3a80:4438:5b57:0:45:1be8:b301,40405251438012290,4G,IPV6,N,DYNAMIC
6126,404205972524678,8603960789813800,9930997253,"",2402:3a80:4195:6c10:0:45:dd50:bd01,56490,2a03:1b20:a:f011::e209,21738,"","",404205233041525022,01/06/2026 15:51:19,01/06/2026 15:51:19,0,139,210,203.88.30.32,470476240,www,"",2402:3a80:4195:6c10:0:45:dd50:bd01,404205233041525022,4G,IPV6,N,DYNAMIC
806,404051849939122,8679360421984523,9537334587,"",2402:3a80:e69:a364:0:46:a30d:c101,45364,2a03:1b20:a:f011::e302,6635,"","",40405250718039911,01/06/2026 14:14:14,01/06/2026 14:14:33,19,467,152,203.88.4.152,494640934,www,"",2402:3a80:e69:a364:0:46:a30d:c101,40405250718039911,4G,IPV6,N,DYNAMIC
4068,404438084245682,8699680793698618,7094977643,"",2402:3a80:4269:effc:0:6d:d214:3501,29330,2a03:1b20:a:f011::e319,32284,"","",404861503542338513,01/06/2026 15:15:05,01/06/2026 15:15:24,19,617,355,203.88.1.90,1823845240,www,"",2402:3a80:4269:effc:0:6d:d214:3501,404861503542338513,4G,IPV6,N,DYNAMIC
1327,404242408857396,8607910478187913,8140943724,"",2402:8100:2991:69b0:0:8:66ec:b201,50052,2a03:1b20:a:f011::e302,6635,"","",404052509389234832,01/06/2026 14:24:00,01/06/2026 14:24:00,0,0,163,112.110.68.32,52856697,internet,"",2402:8100:2991:69b0:0:8:66ec:b201,404052509389234832,4G,IPV6,N,DYNAMIC
1214,404205053086372,3508962330732401,9833962026,"",2402:3a80:186b:a807:0:25:807:bc01,52080,2a03:1b20:a:f011::e302,6635,"","",404205223641444424,01/06/2026 14:21:33,01/06/2026 14:21:33,0,467,163,112.110.84.95,231902033,www,"",2402:3a80:186b:a807:0:25:807:bc01,404205223641444424,4G,IPV6,N,DYNAMIC
1509,404051752259446,8674780739520345,9925250059,"",2402:3a80:4418:130d:0:6:495:5d01,41099,2a03:1b20:a:f011::e324,49656,"","",404052006441281222,01/06/2026 14:27:49,01/06/2026 14:27:49,0,478,163,203.88.19.32,38938577,www,"",2402:3a80:4418:130d:0:6:495:5d01,404052006441281222,4G,IPV6,N,DYNAMIC
3894,405752722313504,3552551158818801,9297747926,"",2402:3a80:0f2d:500c:056b:f2fa:2e4e:e968,50384,2a03:1b20:a:f011::::e401,8388,"","",40570154844129313,01/06/2026 15:12:01,01/06/2026 15:41:35,1800,102237836,1937962813,203.88.31.51,1076321653,www,10.150.224.246,2402:3a80:0f2d:500c:0478:5634:1232:5476,40570154844129313,4G,IPv4v6,N,DYNAMIC
4777,404438084485270,8691330417227619,8111004778,"",2402:3a80:1326:4f20:0:32:6a89:da01,47675,2a03:1b20:a:f011::e302,6635,"","",404845400340461531,01/06/2026 15:27:17,01/06/2026 15:27:17,0,467,152,203.88.18.64,315212173,www,"",2402:3a80:1326:4f20:0:32:6a89:da01,404845400340461531,4G,IPV6,N,DYNAMIC
4345,404071754585275,8647180744032715,9010456063,"",2402:8100:21ff:b1e3:0000:0000:04eb:5a5c,37000,2a03:1b20:a:f011::::e401,8388,"","",40407240874608243,01/06/2026 15:19:25,01/06/2026 15:31:52,1800,2461260,3275129,112.110.100.31,2191913539,internet,10.115.75.116,2402:8100:21ff:b1e3:0000:0000:04eb:5a5c,40407240874608243,4G,IPv4v6,N,DYNAMIC
6133,405751645482811,8620440515345114,8399919634,"",2402:3a80:1c54:556d:0178:5634:1232:5476,53709,2a03:1b20:a:f011::::e005,57044,"","",4057515386140237121,01/06/2026 15:51:27,01/06/2026 16:18:16,1800,1711690,36577257,203.88.20.197,271876981,www,10.96.134.207,2402:3a80:1c54:556d:0178:5634:1232:5476,4057515386140237121,4G,IPv4v6,N,DYNAMIC
3078,404466081428974,8613070702732501,7377070606,"",2402:3a80:1e11:d90f:0:22:e9f4:3101,6882,2a03:1b20:a:f011::e01c,6881,"","",404195490541214323,01/06/2026 14:56:36,01/06/2026 14:56:36,0,0,163,203.88.29.1,219717957,www,"",2402:3a80:1e11:d90f:0:22:e9f4:3101,404195490541214323,4G,IPV6,N,DYNAMIC
84,405672360781656,8644120670625515,9609113373,"",2402:3a80:4734:6981:0678:5634:1232:5476,47215,2a03:1b20:a:f011::::e401,8388,"","",405675707280803811,01/06/2026 13:59:16,01/06/2026 14:02:30,299,2460641,60978268,203.88.3.136,1610964453,www,10.170.187.142,2402:3a80:4734:6981:0678:5634:1232:5476,405675707280803811,4G,IPv4v6,N,DYNAMIC
5113,404051815960749,8649250610383678,9687872355,"",2402:3a80:4621:39ce:0:4a:1e90:e301,37777,2a03:1b20:a:f011::e024,6881,"","",40405250508928221,01/06/2026 15:33:07,01/06/2026 15:33:07,0,138,209,203.88.12.64,602721072,www,"",2402:3a80:4621:39ce:0:4a:1e90:e301,40405250508928221,4G,IPV6,N,DYNAMIC
5504,404205905636271,8662060500489184,9833034368,"",2402:3a80:1382:c69e:0:47:ac4f:9601,44089,2a03:1b20:a:f011::e024,6881,"","",40420522847029682,01/06/2026 15:40:14,01/06/2026 15:40:14,0,138,209,203.88.3.120,526018981,www,"",2402:3a80:1382:c69e:0:47:ac4f:9601,40420522847029682,4G,IPV6,N,DYNAMIC
606,404466081463172,8681850789867101,8086416812,"",2402:3a80:4452:e5da:0:4e:477e:be01,38076,2a03:1b20:a:f011::e319,53975,"","",404195627146555323,01/06/2026 14:10:04,01/06/2026 14:10:04,0,468,0,112.79.96.160,734697297,www,"",2402:3a80:4452:e5da:0:4e:477e:be01,404195627146555323,4G,IPV6,N,DYNAMIC
236,404113722365906,3568914635060431,8826987445,"",2402:3a80:43aa:f9f1:0:48:9ae7:e801,14082,2a03:1b20:a:f011::e204,35378,"","",404115269941534353,01/06/2026 14:02:49,01/06/2026 14:02:49,0,468,163,203.88.29.129,556940588,iphone,"",2402:3a80:43aa:f9f1:0:48:9ae7:e801,404115269941534353,4G,IPV6,N,DYNAMIC
1986,404051635782443,3538662559127801,9909846166,"",2402:3a80:4648:b14e:0:11:f4a0:7f01,51337,2a03:1b20:a:f011::e30e,56282,"","",404055966470540610,01/06/2026 14:36:24,01/06/2026 14:36:24,0,468,163,203.88.12.128,113399370,www,"",2402:3a80:4648:b14e:0:11:f4a0:7f01,404055966470540610,4G,IPV6,N,DYNAMIC
